"","videoId","textDisplay","textOriginal","authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","canRate","viewerRating","likeCount","publishedAt","updatedAt"
"40","D9s0Io2geNE","To everyone who was commenting about his breathing...obviously it wasn’t Covid. I guess none of you has or knows anyone with ALLERGIES?! It was spring, after all!","To everyone who was commenting about his breathing...obviously it wasn’t Covid. I guess none of you has or knows anyone with ALLERGIES?! It was spring, after all!","Nancy T","https://yt3.ggpht.com/ytc/AKedOLTTJkcUwssOpatUcUgZLn_YWTs4fvcdmyxvOgNz_g=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCR0Fc_LFLxxYpBImOTljGYA","UCR0Fc_LFLxxYpBImOTljGYA","TRUE","none","0","2020-08-25T00:07:33Z","2020-08-25T00:07:33Z"
"41","D9s0Io2geNE","You can end it already you know it’s a hoax. Free the people trump","You can end it already you know it’s a hoax. Free the people trump","Mark K","https://yt3.ggpht.com/ytc/AKedOLTIpwopUCSrhN2udQGlzjVfNS51-RTQK9sCYQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCdDJ7cMxcUVA12MPtBYIutA","UCdDJ7cMxcUVA12MPtBYIutA","TRUE","none","0","2020-08-16T18:21:47Z","2020-08-16T18:21:47Z"
"42","D9s0Io2geNE","The USA is doing the worst nation wide all because of Trump.","The USA is doing the worst nation wide all because of Trump.","Burr Anderson","https://yt3.ggpht.com/ytc/AKedOLSvkT2LxywvFYnWfyJ1-5jxH3LS3ZXhL8Y4KeVgKg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC1HUFxJnBmGi5L6_xMEspMA","UC1HUFxJnBmGi5L6_xMEspMA","TRUE","none","0","2020-08-02T15:06:43Z","2020-08-02T15:06:43Z"
"43","D9s0Io2geNE","Them puts!","Them puts!","Jorge Horna","https://yt3.ggpht.com/ytc/AKedOLTN5VP7zOfP4yf-m-L4W57DAwfqzGZyp4AEfRtjNA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC4JPqXwI6L_I_d62MgCq5-w","UC4JPqXwI6L_I_d62MgCq5-w","TRUE","none","0","2020-07-30T09:23:57Z","2020-07-30T09:23:57Z"
"44","D9s0Io2geNE","4 Months later ,now Trump knows what a real national emergency is. After 3 1/2yrs of manufacturing &quot;emergencies&quot;","4 Months later ,now Trump knows what a real national emergency is. After 3 1/2yrs of manufacturing ""emergencies""","Anna R","https://yt3.ggpht.com/ytc/AKedOLRls4ZT_9r19l6Av97LeYtZzLcqC5c9VNbuLw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCsl8OBmcFrmpPXSqQJthXKQ","UCsl8OBmcFrmpPXSqQJthXKQ","TRUE","none","0","2020-07-17T17:34:57Z","2020-07-17T17:34:57Z"
"45","D9s0Io2geNE","Wow it has been 3 months <U+0001F633>","Wow it has been 3 months <U+0001F633>","sophia","https://yt3.ggpht.com/ytc/AKedOLTUHrviImLElu0_sXSlKtbbl3ZaxR7DOfhhF5ourA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC2OWis6Jfcuvam9s4pIXs2w","UC2OWis6Jfcuvam9s4pIXs2w","TRUE","none","1","2020-07-02T09:11:07Z","2020-07-02T09:11:07Z"
"46","D9s0Io2geNE","He sounds like he’s trying to read out his part of the textbook in class and absolutely dying inside","He sounds like he’s trying to read out his part of the textbook in class and absolutely dying inside","kittycatmeows","https://yt3.ggpht.com/ytc/AKedOLRjeVeK7QAOt8j_PglYjs_Y5JuuPxLeJoUDT_PACg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCnfYUsfpQtMkyVdYihva9UA","UCnfYUsfpQtMkyVdYihva9UA","TRUE","none","5","2020-06-21T00:28:23Z","2020-06-21T00:28:23Z"
"47","D9s0Io2geNE","Civilservices4sure,  Indian polity, <br>National Emergency,,<U+0930><U+093E><U+0937><U+094D><U+091F><U+094D><U+0930><U+0940><U+092F> <U+0906><U+092A><U+093E><U+0924><U+0915><U+093E><U+0932><br><a href=""https://youtu.be/YC54x-6I9VY"">https://youtu.be/YC54x-6I9VY</a>","Civilservices4sure,  Indian polity, 
National Emergency,,<U+0930><U+093E><U+0937><U+094D><U+091F><U+094D><U+0930><U+0940><U+092F> <U+0906><U+092A><U+093E><U+0924><U+0915><U+093E><U+0932>
https://youtu.be/YC54x-6I9VY","Rajput","https://yt3.ggpht.com/HHV8nvdgofJ1EyMLARIVagdCMOYMwjxbLJPkmK8kpj1_fNJwyr8DSAj2Xc8qTN-38GxOiWm99w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC4cRmyAfgc8iT3L9oETN9Dw","UC4cRmyAfgc8iT3L9oETN9Dw","TRUE","none","0","2020-06-10T14:32:59Z","2020-06-10T14:32:59Z"
"48","D9s0Io2geNE","Better late than never or so they say","Better late than never or so they say","Avesta Alamgiralam","https://yt3.ggpht.com/ytc/AKedOLQtgJorldddrafAdbvTRGmXyK_DpxWhdkEvjg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCRUXj4usdPXtG95C_Ey9RmA","UCRUXj4usdPXtG95C_Ey9RmA","TRUE","none","0","2020-06-07T09:52:17Z","2020-06-07T09:52:17Z"
"49","D9s0Io2geNE","TRUMP NEEDS TO DECARE MARTIAL LAW IN MINNESOTA.YES TRUMP HAS EVERY RIGHT TO DO SO AND GET RID OF THOSE LITTLE PUNK PROTESTERS.","TRUMP NEEDS TO DECARE MARTIAL LAW IN MINNESOTA.YES TRUMP HAS EVERY RIGHT TO DO SO AND GET RID OF THOSE LITTLE PUNK PROTESTERS.","MrCougarclub","https://yt3.ggpht.com/ytc/AKedOLQjQgXQ3IJr1yCqFfFJ1D3bnOD81-aajM-6yQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCvEOKnvsHtzDd_0BjVVbfEg","UCvEOKnvsHtzDd_0BjVVbfEg","TRUE","none","0","2020-05-31T17:23:03Z","2020-05-31T17:23:03Z"
